category,instance_path
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_4482
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_10867
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_1510
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_5166
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_5269
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_88949
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_1238
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_39193
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_229
IfcCableCarrierFitting,H:\BIMCompNet\School\IfcCableCarrierFitting\11_IfcCableCarrierFitting_252
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_3737
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_8650
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_11374
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_24041
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_438
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_5447
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_164
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_6352
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_281
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_6007
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_11805
IfcPipeFitting,H:\BIMCompNet\Malls\IfcPipeFitting\5_IfcPipeFitting_974
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_6924
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_88
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_22383
IfcPipeSegment,H:\BIMCompNet\Metro\IfcPipeSegment\6_IfcPipeSegment_19791
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_13593
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_1953
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_2949
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_723
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_307
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_5
IfcColumn,H:\BIMCompNet\Layout\IfcColumn\4_IfcColumn_1688
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_3792
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_33
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1378
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_3954
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_1420
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_10843
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_936
IfcWall,H:\BIMCompNet\Theater\IfcWall\12_IfcWall_2931
IfcCovering,H:\BIMCompNet\OfficeBuilding\IfcCovering\8_IfcCovering_525
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_2633
IfcCableCarrierFitting,H:\BIMCompNet\ResidentialBuilding\IfcCableCarrierFitting\10_IfcCableCarrierFitting_34
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_8286
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1112
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1395
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_1599
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_20393
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1538
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_3913
IfcCovering,H:\BIMCompNet\OfficeBuilding\IfcCovering\8_IfcCovering_175
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_3456
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_16012
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_16
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_599
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_6930
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_715
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_2524
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_7026
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_0
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_265
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1687
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_5277
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_1056
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_178
IfcColumn,H:\BIMCompNet\Metro\IfcColumn\6_IfcColumn_559
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_8885
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_2975
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_874
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_11182
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_10106
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_7068
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_572
IfcDuctFitting,H:\BIMCompNet\FactoryBuilding\IfcDuctFitting\1_IfcDuctFitting_87
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_789
IfcWall,H:\BIMCompNet\Metro\IfcWall\6_IfcWall_2020
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1947
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_703
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_5347
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_6488
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_4563
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_21242
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_87
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_4325
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_5855
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_6828
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_8946
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1244
IfcWall,H:\BIMCompNet\ResidentialBuilding\IfcWall\10_IfcWall_1635
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_64
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_855
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_7451
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_5665
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_144
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_1549
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_13080
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_85
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_1684
IfcWall,H:\BIMCompNet\ResidentialBuilding\IfcWall\10_IfcWall_4151
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_4548
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_3778
IfcStairFlight,H:\BIMCompNet\Hotels\IfcStairFlight\3_IfcStairFlight_129
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_474
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_709
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_5788
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_1943
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_10397
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_7853
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_17043
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_8650
IfcPipeFitting,H:\BIMCompNet\School\IfcPipeFitting\11_IfcPipeFitting_402
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_21443
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_598
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_278
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_817
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_15000
IfcDuctSegment,H:\BIMCompNet\OfficeBuilding\IfcDuctSegment\8_IfcDuctSegment_1734
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_13325
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_13199
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_1041
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_1317
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_191
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_210
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_3066
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_2639
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_3836
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_2069
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_7214
IfcWall,H:\BIMCompNet\Theater\IfcWall\12_IfcWall_2833
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_242
IfcDuctSegment,H:\BIMCompNet\Malls\IfcDuctSegment\5_IfcDuctSegment_2354
IfcCurtainWall,H:\BIMCompNet\Metro\IfcCurtainWall\6_IfcCurtainWall_199
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_27916
IfcRailing,H:\BIMCompNet\ResidentialBuilding\IfcRailing\10_IfcRailing_69
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_4681
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_480
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_100295
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_4961
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_9428
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_1060
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_545
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_92
IfcDuctSegment,H:\BIMCompNet\OfficeBuilding\IfcDuctSegment\8_IfcDuctSegment_6014
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_7434
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_236
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_1210
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_2795
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_4843
IfcDuctSegment,H:\BIMCompNet\OfficeBuilding\IfcDuctSegment\8_IfcDuctSegment_3960
IfcCableCarrierSegment,H:\BIMCompNet\School\IfcCableCarrierSegment\11_IfcCableCarrierSegment_1647
IfcColumn,H:\BIMCompNet\Layout\IfcColumn\4_IfcColumn_1467
IfcCurtainWall,H:\BIMCompNet\Theater\IfcCurtainWall\12_IfcCurtainWall_81
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_1487
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_937
IfcPipeFitting,H:\BIMCompNet\Hotels\IfcPipeFitting\3_IfcPipeFitting_566
IfcBeam,H:\BIMCompNet\FactoryBuilding\IfcBeam\1_IfcBeam_37
IfcPipeSegment,H:\BIMCompNet\Theater\IfcPipeSegment\12_IfcPipeSegment_9005
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_437
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_11079
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_2780
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_72
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_776
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_18825
IfcWall,H:\BIMCompNet\ResidentialBuilding\IfcWall\10_IfcWall_8820
IfcColumn,H:\BIMCompNet\ResidentialBuilding\IfcColumn\10_IfcColumn_87
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_1163
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_22494
IfcWall,H:\BIMCompNet\ResidentialBuilding\IfcWall\10_IfcWall_5873
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_1331
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_383
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_40
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_3444
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1047
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_405
IfcPipeFitting,H:\BIMCompNet\PublicBuilding\IfcPipeFitting\9_IfcPipeFitting_103
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_31532
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_651
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_20947
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_91097
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_6815
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_10695
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_26764
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_467
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_44
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_1515
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_1943
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_723
IfcCovering,H:\BIMCompNet\School\IfcCovering\11_IfcCovering_294
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1043
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_17092
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_2088
IfcColumn,H:\BIMCompNet\Metro\IfcColumn\6_IfcColumn_1601
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_6683
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_6466
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_10331
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_8633
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_11588
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_172
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_24260
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_224
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_9030
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_598
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_13623
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_2565
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_407
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_558
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_2690
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_15692
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_6168
IfcPipeFitting,H:\BIMCompNet\School\IfcPipeFitting\11_IfcPipeFitting_1760
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_3937
IfcPipeFitting,H:\BIMCompNet\FactoryBuilding\IfcPipeFitting\1_IfcPipeFitting_167
IfcWall,H:\BIMCompNet\Hotels\IfcWall\3_IfcWall_3940
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_2369
IfcCableCarrierFitting,H:\BIMCompNet\Malls\IfcCableCarrierFitting\5_IfcCableCarrierFitting_179
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_733
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_12204
IfcRailing,H:\BIMCompNet\Metro\IfcRailing\6_IfcRailing_43
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_3243
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_7227
IfcCableCarrierFitting,H:\BIMCompNet\Hotels\IfcCableCarrierFitting\3_IfcCableCarrierFitting_58
IfcCableCarrierFitting,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierFitting\8_IfcCableCarrierFitting_1194
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_3026
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_6591
IfcWall,H:\BIMCompNet\Malls\IfcWall\5_IfcWall_2979
IfcStairFlight,H:\BIMCompNet\Theater\IfcStairFlight\12_IfcStairFlight_218
IfcDuctSegment,H:\BIMCompNet\Malls\IfcDuctSegment\5_IfcDuctSegment_8203
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_5975
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_415
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_6215
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_25961
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_990
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_29
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_1310
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_2436
IfcCableCarrierFitting,H:\BIMCompNet\Hotels\IfcCableCarrierFitting\3_IfcCableCarrierFitting_84
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_472
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_59507
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_960
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_12421
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_456
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_5486
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_3613
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_506
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_1003
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_7680
IfcDuctFitting,H:\BIMCompNet\Theater\IfcDuctFitting\12_IfcDuctFitting_560
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_7904
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_31832
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_1205
IfcSlab,H:\BIMCompNet\Hotels\IfcSlab\3_IfcSlab_298
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_855
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_20800
IfcCableCarrierSegment,H:\BIMCompNet\School\IfcCableCarrierSegment\11_IfcCableCarrierSegment_979
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_11660
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_8613
IfcPipeFitting,H:\BIMCompNet\Hotels\IfcPipeFitting\3_IfcPipeFitting_517
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_3485
IfcDuctSegment,H:\BIMCompNet\OfficeBuilding\IfcDuctSegment\8_IfcDuctSegment_5228
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_3860
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_1203
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_3179
IfcSlab,H:\BIMCompNet\FactoryBuilding\IfcSlab\1_IfcSlab_212
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_4241
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_2424
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_296
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_33449
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_791
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_3214
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_297
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_9683
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_658
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_541
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_29
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_2286
IfcDuctFitting,H:\BIMCompNet\OfficeBuilding\IfcDuctFitting\8_IfcDuctFitting_243
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_295
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_3730
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_64334
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_984
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_7719
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_1159
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_26
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_147788
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_1135
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_957
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_5255
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_5098
