category,instance_path
IfcDuctSilencer,H:\BIMCompNet\PublicBuilding\IfcDuctSilencer\9_IfcDuctSilencer_11
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_501
IfcSanitaryTerminal,H:\BIMCompNet\School\IfcSanitaryTerminal\11_IfcSanitaryTerminal_8
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcCoil\2_IfcCoil_128
IfcRamp,H:\BIMCompNet\Hospital\IfcRamp\2_IfcRamp_84
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_321
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_518
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_102
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_918
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_2327
IfcWindow,H:\BIMCompNet\Hotels\IfcWindow\3_IfcWindow_37
IfcSlab,H:\BIMCompNet\ResidentialBuilding\IfcSlab\10_IfcSlab_1297
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_134469
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_5922
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_9976
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_88
IfcDuctSegment,H:\BIMCompNet\Malls\IfcDuctSegment\5_IfcDuctSegment_5114
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_8417
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_8077
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_136
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_2064
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_6211
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_241
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_287
IfcRoof,H:\BIMCompNet\ResidentialBuilding\IfcRoof\10_IfcRoof_19
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_499
IfcValve,H:\BIMCompNet\School\IfcValve\11_IfcValve_20
IfcMember,H:\BIMCompNet\Metro\IfcMember\6_IfcMember_46
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_106
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_6863
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_16
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_77
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_3579
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_549
IfcStair,H:\BIMCompNet\Theater\IfcStair\12_IfcStair_126
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_103
IfcDuctSegment,H:\BIMCompNet\OfficeBuilding\IfcDuctSegment\8_IfcDuctSegment_4289
IfcDuctFitting,H:\BIMCompNet\OfficeBuilding\IfcDuctFitting\8_IfcDuctFitting_415
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_94
IfcPlate,H:\BIMCompNet\FactoryBuilding\IfcPlate\1_IfcPlate_1
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_15739
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_83
IfcRamp,H:\BIMCompNet\Hospital\IfcRamp\2_IfcRamp_57
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_607
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_170
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_4621
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_7314
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_892
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_4830
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_3556
IfcRailing,H:\BIMCompNet\Malls\IfcRailing\5_IfcRailing_144
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_275
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_111
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_32
IfcRailing,H:\BIMCompNet\PublicBuilding\IfcRailing\9_IfcRailing_2
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_172
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_7630
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_185
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_1111
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_572
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_478
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_1435
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_69
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_170
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_12063
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_164
IfcDuctSilencer,H:\BIMCompNet\Theater\IfcDuctSilencer\12_IfcDuctSilencer_7
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_388
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_33010
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_807
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_18675
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_96
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_312
IfcRamp,H:\BIMCompNet\Metro\IfcRamp\6_IfcRamp_4
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_3056
IfcStair,H:\BIMCompNet\Theater\IfcStair\12_IfcStair_355
IfcSanitaryTerminal,H:\BIMCompNet\School\IfcSanitaryTerminal\11_IfcSanitaryTerminal_10
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_960
IfcRamp,H:\BIMCompNet\Theater\IfcRamp\12_IfcRamp_7
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_220
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_198
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_49
IfcElementComponent,H:\BIMCompNet\FactoryBuilding\IfcDiscreteAccessory\1_IfcDiscreteAccessory_78
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_283
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_341
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_67
IfcFooting,H:\BIMCompNet\Theater\IfcFooting\12_IfcFooting_46
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_41
IfcFlowMovingDevice,H:\BIMCompNet\Theater\IfcFlowMovingDevice\12_IfcFlowMovingDevice_21
IfcStairFlight,H:\BIMCompNet\Theater\IfcStairFlight\12_IfcStairFlight_144
IfcWall,H:\BIMCompNet\Metro\IfcWall\6_IfcWall_6336
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_4589
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_356
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_11324
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_624
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_13847
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_185
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_88
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_1091
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_82
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_11449
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_143
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_235
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_647
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_33
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_4596
IfcDuctFitting,H:\BIMCompNet\OfficeBuilding\IfcDuctFitting\8_IfcDuctFitting_359
IfcPipeSegment,H:\BIMCompNet\Theater\IfcPipeSegment\12_IfcPipeSegment_968
IfcDuctSegment,H:\BIMCompNet\PublicBuilding\IfcDuctSegment\9_IfcDuctSegment_2371
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_253
IfcDuctSegment,H:\BIMCompNet\Hotels\IfcDuctSegment\3_IfcDuctSegment_2999
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_805
IfcDoor,H:\BIMCompNet\Hospital\IfcDoor\2_IfcDoor_392
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_4780
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_27253
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_2392
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_611
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_238
IfcFooting,H:\BIMCompNet\Museum\IfcFooting\7_IfcFooting_2
IfcDoor,H:\BIMCompNet\EquipmentRoom\IfcDoor\0_IfcDoor_103
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_8204
IfcDoor,H:\BIMCompNet\School\IfcDoor\11_IfcDoor_298
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_3157
IfcAirTerminal,H:\BIMCompNet\Theater\IfcAirTerminal\12_IfcAirTerminal_37
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_131
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_5608
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_2779
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_4041
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_3262
IfcRoof,H:\BIMCompNet\FactoryBuilding\IfcRoof\1_IfcRoof_29
IfcFooting,H:\BIMCompNet\Theater\IfcFooting\12_IfcFooting_115
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_5620
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_17915
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_497
IfcMember,H:\BIMCompNet\Metro\IfcMember\6_IfcMember_77
IfcFlowController,H:\BIMCompNet\PublicBuilding\IfcFlowMeter\9_IfcFlowMeter_0
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_1450
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_24
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_218
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_62
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1205
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_31
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_28
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_41
IfcCableCarrierSegment,H:\BIMCompNet\Hotels\IfcCableCarrierSegment\3_IfcCableCarrierSegment_662
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_182
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_93050
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_118
IfcSanitaryTerminal,H:\BIMCompNet\OfficeBuilding\IfcSanitaryTerminal\8_IfcSanitaryTerminal_90
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_89
IfcSanitaryTerminal,H:\BIMCompNet\Hospital\IfcSanitaryTerminal\2_IfcSanitaryTerminal_8
IfcFooting,H:\BIMCompNet\OfficeBuilding\IfcFooting\8_IfcFooting_34
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_222
IfcWall,H:\BIMCompNet\Hotels\IfcWall\3_IfcWall_8221
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_72
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_151
IfcRamp,H:\BIMCompNet\PublicBuilding\IfcRamp\9_IfcRamp_0
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_1453
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1343
IfcFlowController,H:\BIMCompNet\FactoryBuilding\IfcFlowMeter\1_IfcFlowMeter_5
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_505
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_230
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_289
IfcCableCarrierFitting,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierFitting\8_IfcCableCarrierFitting_144
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_10
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_2345
IfcAirTerminal,H:\BIMCompNet\Theater\IfcAirTerminal\12_IfcAirTerminal_57
IfcDoor,H:\BIMCompNet\ResidentialBuilding\IfcDoor\10_IfcDoor_74
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_175
IfcAirTerminal,H:\BIMCompNet\EquipmentRoom\IfcAirTerminal\0_IfcAirTerminal_9
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_171
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_917
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_605
IfcMember,H:\BIMCompNet\PublicBuilding\IfcMember\9_IfcMember_54
IfcRamp,H:\BIMCompNet\School\IfcRamp\11_IfcRamp_11
IfcWall,H:\BIMCompNet\EquipmentRoom\IfcWall\0_IfcWall_942
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_29505
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_33384
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_1025
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_135
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_11406
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_34
IfcDoor,H:\BIMCompNet\Hotels\IfcDoor\3_IfcDoor_203
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_286
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_148
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_106
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_61
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_451
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_2962
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1080
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_73
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_1351
IfcFooting,H:\BIMCompNet\OfficeBuilding\IfcFooting\8_IfcFooting_44
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_32
IfcValve,H:\BIMCompNet\Malls\IfcValve\5_IfcValve_29
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_368
IfcPipeSegment,H:\BIMCompNet\School\IfcPipeSegment\11_IfcPipeSegment_502
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_90
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_89
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_68
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_538
IfcPlate,H:\BIMCompNet\FactoryBuilding\IfcPlate\1_IfcPlate_38
IfcRoof,H:\BIMCompNet\FactoryBuilding\IfcRoof\1_IfcRoof_37
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_574
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_3194
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_2969
IfcCableCarrierFitting,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierFitting\8_IfcCableCarrierFitting_77
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_6943
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_208
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_376
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_114
IfcStair,H:\BIMCompNet\Layout\IfcStair\4_IfcStair_41
IfcValve,H:\BIMCompNet\Malls\IfcValve\5_IfcValve_45
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1228
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_996
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_66686
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_108
IfcCurtainWall,H:\BIMCompNet\Theater\IfcCurtainWall\12_IfcCurtainWall_55
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_9009
IfcRoof,H:\BIMCompNet\ResidentialBuilding\IfcRoof\10_IfcRoof_30
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_22948
IfcMember,H:\BIMCompNet\PublicBuilding\IfcMember\9_IfcMember_3
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_257
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_187
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_190
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_5515
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_2802
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_6198
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_48
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_688
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_102
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_1002
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_689
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_214
IfcFooting,H:\BIMCompNet\EquipmentRoom\IfcFooting\0_IfcFooting_54
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_148
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_16
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_491
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_4526
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_1747
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_20
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_25854
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_30
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_44955
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_132
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_27
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_258
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_22
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_240
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_231
IfcSanitaryTerminal,H:\BIMCompNet\Villa\IfcSanitaryTerminal\13_IfcSanitaryTerminal_5
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_251
IfcStairFlight,H:\BIMCompNet\PublicBuilding\IfcStairFlight\9_IfcStairFlight_250
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_384
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_1103
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_32
IfcSlab,H:\BIMCompNet\School\IfcSlab\11_IfcSlab_5815
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_65
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_45
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_79
IfcPlate,H:\BIMCompNet\PublicBuilding\IfcPlate\9_IfcPlate_1
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_1855
IfcWall,H:\BIMCompNet\Hotels\IfcWall\3_IfcWall_10321
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_11049
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_3966
IfcPipeSegment,H:\BIMCompNet\FactoryBuilding\IfcPipeSegment\1_IfcPipeSegment_3920
IfcDuctSilencer,H:\BIMCompNet\FactoryBuilding\IfcDuctSilencer\1_IfcDuctSilencer_0
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_95
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_70
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1831
IfcDuctFitting,H:\BIMCompNet\Hotels\IfcDuctFitting\3_IfcDuctFitting_794
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_913
IfcDuctFitting,H:\BIMCompNet\EquipmentRoom\IfcDuctFitting\0_IfcDuctFitting_1803
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_93
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_12680
IfcRailing,H:\BIMCompNet\ResidentialBuilding\IfcRailing\10_IfcRailing_221
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_148
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_282
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_34
IfcRailing,H:\BIMCompNet\ResidentialBuilding\IfcRailing\10_IfcRailing_47
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_53
IfcMember,H:\BIMCompNet\PublicBuilding\IfcMember\9_IfcMember_157
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_25
IfcMember,H:\BIMCompNet\EquipmentRoom\IfcMember\0_IfcMember_1
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_2205
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1166
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_10703
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_269
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_109
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcSwitchingDevice\0_IfcSwitchingDevice_5
IfcDuctSilencer,H:\BIMCompNet\OfficeBuilding\IfcDuctSilencer\8_IfcDuctSilencer_35
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_13312
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_59
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_16602
