category,instance_path
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_772
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_334
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_27
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_20286
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_44
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_199
IfcPipeSegment,H:\BIMCompNet\School\IfcPipeSegment\11_IfcPipeSegment_15319
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_92
IfcFlowTreatmentDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowTreatmentDevice\0_IfcFlowTreatmentDevice_8
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_24
IfcDistributionControlElement,H:\BIMCompNet\School\IfcSensor\11_IfcSensor_0
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_2138
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_95
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_882
IfcFlowMovingDevice,H:\BIMCompNet\Theater\IfcFlowMovingDevice\12_IfcFlowMovingDevice_3
IfcLightFixture,H:\BIMCompNet\School\IfcLightFixture\11_IfcLightFixture_11
IfcFlowStorageDevice,H:\BIMCompNet\FactoryBuilding\IfcTank\1_IfcTank_0
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_54806
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_10943
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_678
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_136
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_372
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_3
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_112
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_11822
IfcDoor,H:\BIMCompNet\Hospital\IfcDoor\2_IfcDoor_168
IfcRailing,H:\BIMCompNet\Malls\IfcRailing\5_IfcRailing_144
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_2252
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_120
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_41
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_25
IfcRampFlight,H:\BIMCompNet\OfficeBuilding\IfcRampFlight\8_IfcRampFlight_13
IfcCurtainWall,H:\BIMCompNet\ResidentialBuilding\IfcCurtainWall\10_IfcCurtainWall_1
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_67
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_16910
IfcDistributionControlElement,H:\BIMCompNet\PublicBuilding\IfcFlowInstrument\9_IfcFlowInstrument_13
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_59609
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_96
IfcLightFixture,H:\BIMCompNet\School\IfcLightFixture\11_IfcLightFixture_76
IfcRamp,H:\BIMCompNet\Hospital\IfcRamp\2_IfcRamp_33
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_21543
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_19740
IfcDistributionControlElement,H:\BIMCompNet\Theater\IfcFlowInstrument\12_IfcFlowInstrument_16
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_40
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_22
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_32473
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_4395
IfcSanitaryTerminal,H:\BIMCompNet\School\IfcSanitaryTerminal\11_IfcSanitaryTerminal_18
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_18
IfcCableCarrierSegment,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierSegment\8_IfcCableCarrierSegment_155
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_325
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_3588
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_52
IfcRamp,H:\BIMCompNet\Theater\IfcRamp\12_IfcRamp_15
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_273
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_14
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_294
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_3120
IfcPile,H:\BIMCompNet\PublicBuilding\IfcPile\9_IfcPile_22
IfcWall,H:\BIMCompNet\Theater\IfcWall\12_IfcWall_2219
IfcFireSuppressionTerminal,H:\BIMCompNet\Hotels\IfcFireSuppressionTerminal\3_IfcFireSuppressionTerminal_1
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_84
IfcPile,H:\BIMCompNet\PublicBuilding\IfcPile\9_IfcPile_19
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_70
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_9829
IfcPile,H:\BIMCompNet\Hospital\IfcPile\2_IfcPile_60
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_34
IfcSanitaryTerminal,H:\BIMCompNet\PublicBuilding\IfcSanitaryTerminal\9_IfcSanitaryTerminal_50
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_4499
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_61
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1301
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_5
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_179
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_637
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_9240
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_3542
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_50
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_470
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcFlowInstrument\0_IfcFlowInstrument_73
IfcFurnishingElement,H:\BIMCompNet\OfficeBuilding\IfcFurniture\8_IfcFurniture_42
IfcRamp,H:\BIMCompNet\Theater\IfcRamp\12_IfcRamp_12
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcController\0_IfcController_9
IfcPipeFitting,H:\BIMCompNet\FactoryBuilding\IfcPipeFitting\1_IfcPipeFitting_397
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_11904
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_6211
IfcBuildingElementProxy,H:\BIMCompNet\Hospital\IfcBuildingElementProxy\2_IfcBuildingElementProxy_57
IfcFlowMovingDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowMovingDevice\8_IfcFlowMovingDevice_18
IfcFlowMovingDevice,H:\BIMCompNet\Malls\IfcFan\5_IfcFan_0
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_206
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_709
IfcFlowTreatmentDevice,H:\BIMCompNet\Metro\IfcFlowTreatmentDevice\6_IfcFlowTreatmentDevice_12
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_180
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_48
IfcPipeSegment,H:\BIMCompNet\PublicBuilding\IfcPipeSegment\9_IfcPipeSegment_16137
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_2612
IfcDuctSilencer,H:\BIMCompNet\PublicBuilding\IfcDuctSilencer\9_IfcDuctSilencer_0
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_192
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_206
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_3156
IfcSanitaryTerminal,H:\BIMCompNet\Villa\IfcSanitaryTerminal\13_IfcSanitaryTerminal_7
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_14105
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_692
IfcFireSuppressionTerminal,H:\BIMCompNet\OfficeBuilding\IfcFireSuppressionTerminal\8_IfcFireSuppressionTerminal_1
IfcDuctSilencer,H:\BIMCompNet\Hospital\IfcDuctSilencer\2_IfcDuctSilencer_70
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_21
IfcPile,H:\BIMCompNet\PublicBuilding\IfcPile\9_IfcPile_17
IfcLightFixture,H:\BIMCompNet\OfficeBuilding\IfcLightFixture\8_IfcLightFixture_10
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_24720
IfcPlate,H:\BIMCompNet\FactoryBuilding\IfcPlate\1_IfcPlate_53
IfcFlowTreatmentDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowTreatmentDevice\0_IfcFlowTreatmentDevice_28
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_68
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1258
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcCoil\2_IfcCoil_15
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_213
IfcFireSuppressionTerminal,H:\BIMCompNet\EquipmentRoom\IfcFireSuppressionTerminal\0_IfcFireSuppressionTerminal_30
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_2980
IfcFlowController,H:\BIMCompNet\Hospital\IfcFlowMeter\2_IfcFlowMeter_10
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_254
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_17
IfcSanitaryTerminal,H:\BIMCompNet\Hospital\IfcSanitaryTerminal\2_IfcSanitaryTerminal_42
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_469
IfcDoor,H:\BIMCompNet\ResidentialBuilding\IfcDoor\10_IfcDoor_60
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_43
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_138
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_74
IfcFurnishingElement,H:\BIMCompNet\Villa\IfcFurniture\13_IfcFurniture_86
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_230
IfcBuildingElementProxy,H:\BIMCompNet\FactoryBuilding\IfcBuildingElementProxy\1_IfcBuildingElementProxy_16
IfcWall,H:\BIMCompNet\Metro\IfcWall\6_IfcWall_5847
IfcPile,H:\BIMCompNet\School\IfcPile\11_IfcPile_17
IfcFlowTreatmentDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowTreatmentDevice\0_IfcFlowTreatmentDevice_4
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_26
IfcFireSuppressionTerminal,H:\BIMCompNet\Metro\IfcFireSuppressionTerminal\6_IfcFireSuppressionTerminal_0
IfcPile,H:\BIMCompNet\ResidentialBuilding\IfcPile\10_IfcPile_9
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_19005
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_245
IfcPipeSegment,H:\BIMCompNet\Hospital\IfcPipeSegment\2_IfcPipeSegment_1131
IfcRailing,H:\BIMCompNet\PublicBuilding\IfcRailing\9_IfcRailing_181
IfcColumn,H:\BIMCompNet\Layout\IfcColumn\4_IfcColumn_985
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_237
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_5
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_12
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_49
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_77
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_9048
IfcDuctSilencer,H:\BIMCompNet\Metro\IfcDuctSilencer\6_IfcDuctSilencer_129
IfcFireSuppressionTerminal,H:\BIMCompNet\Hospital\IfcFireSuppressionTerminal\2_IfcFireSuppressionTerminal_2
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_4377
IfcEnergyConversionDevice,H:\BIMCompNet\Hospital\IfcCondenser\2_IfcCondenser_0
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_1825
IfcRoof,H:\BIMCompNet\Villa\IfcRoof\13_IfcRoof_5
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_6034
IfcFilter,H:\BIMCompNet\Malls\IfcFilter\5_IfcFilter_13
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_709
IfcPile,H:\BIMCompNet\Hospital\IfcPile\2_IfcPile_45
IfcSanitaryTerminal,H:\BIMCompNet\PublicBuilding\IfcSanitaryTerminal\9_IfcSanitaryTerminal_13
IfcFlowStorageDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowStorageDevice\8_IfcFlowStorageDevice_3
IfcRampFlight,H:\BIMCompNet\OfficeBuilding\IfcRampFlight\8_IfcRampFlight_12
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_779
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_11
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_202
IfcDoor,H:\BIMCompNet\Villa\IfcDoor\13_IfcDoor_76
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_90
IfcWindow,H:\BIMCompNet\Malls\IfcWindow\5_IfcWindow_53
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_533
IfcFlowTreatmentDevice,H:\BIMCompNet\ResidentialBuilding\IfcFlowTreatmentDevice\10_IfcFlowTreatmentDevice_13
IfcLightFixture,H:\BIMCompNet\ResidentialBuilding\IfcLightFixture\10_IfcLightFixture_12
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_85
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_11
IfcRampFlight,H:\BIMCompNet\Malls\IfcRampFlight\5_IfcRampFlight_4
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcAlarm\0_IfcAlarm_2
IfcPile,H:\BIMCompNet\Hospital\IfcPile\2_IfcPile_47
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_2779
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_207
IfcRoof,H:\BIMCompNet\Theater\IfcRoof\12_IfcRoof_2
IfcPlate,H:\BIMCompNet\OfficeBuilding\IfcPlate\8_IfcPlate_44
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_78
IfcRailing,H:\BIMCompNet\Theater\IfcRailing\12_IfcRailing_259
IfcDoor,H:\BIMCompNet\Villa\IfcDoor\13_IfcDoor_101
IfcBuildingElementProxy,H:\BIMCompNet\Hospital\IfcBuildingElementProxy\2_IfcBuildingElementProxy_18
IfcDamper,H:\BIMCompNet\School\IfcDamper\11_IfcDamper_32
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_547
IfcDoor,H:\BIMCompNet\School\IfcDoor\11_IfcDoor_156
IfcFlowController,H:\BIMCompNet\EquipmentRoom\IfcFlowController\0_IfcFlowController_64
IfcLightFixture,H:\BIMCompNet\Theater\IfcLightFixture\12_IfcLightFixture_0
IfcStairFlight,H:\BIMCompNet\FactoryBuilding\IfcStairFlight\1_IfcStairFlight_78
IfcSlab,H:\BIMCompNet\EquipmentRoom\IfcSlab\0_IfcSlab_49
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_3137
IfcMember,H:\BIMCompNet\School\IfcMember\11_IfcMember_55
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_175
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_1518
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_31
IfcFlowTreatmentDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowTreatmentDevice\0_IfcFlowTreatmentDevice_3
IfcRampFlight,H:\BIMCompNet\School\IfcRampFlight\11_IfcRampFlight_1
IfcFooting,H:\BIMCompNet\Malls\IfcFooting\5_IfcFooting_12
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_218
IfcLightFixture,H:\BIMCompNet\Hospital\IfcLightFixture\2_IfcLightFixture_12
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_116
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_71
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_11472
IfcSanitaryTerminal,H:\BIMCompNet\School\IfcSanitaryTerminal\11_IfcSanitaryTerminal_22
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_204
IfcRoof,H:\BIMCompNet\OfficeBuilding\IfcRoof\8_IfcRoof_26
IfcRamp,H:\BIMCompNet\OfficeBuilding\IfcRamp\8_IfcRamp_126
IfcWall,H:\BIMCompNet\Layout\IfcWall\4_IfcWall_3940
IfcRampFlight,H:\BIMCompNet\Hospital\IfcRampFlight\2_IfcRampFlight_67
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_674
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_184
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_20385
IfcPipeSegment,H:\BIMCompNet\Metro\IfcPipeSegment\6_IfcPipeSegment_17315
IfcFlowStorageDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowStorageDevice\8_IfcFlowStorageDevice_60
IfcPile,H:\BIMCompNet\PublicBuilding\IfcPile\9_IfcPile_12
IfcCableCarrierFitting,H:\BIMCompNet\ResidentialBuilding\IfcCableCarrierFitting\10_IfcCableCarrierFitting_78
IfcBeam,H:\BIMCompNet\Malls\IfcBeam\5_IfcBeam_8133
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_7
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_1671
IfcReinforcingElement,H:\BIMCompNet\FactoryBuilding\IfcTendon\1_IfcTendon_137
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcFlowInstrument\0_IfcFlowInstrument_3
IfcAirTerminal,H:\BIMCompNet\EquipmentRoom\IfcAirTerminal\0_IfcAirTerminal_28
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_173
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_737
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_230
IfcFlowStorageDevice,H:\BIMCompNet\PublicBuilding\IfcFlowStorageDevice\9_IfcFlowStorageDevice_69
IfcWall,H:\BIMCompNet\Theater\IfcWall\12_IfcWall_4605
IfcRoof,H:\BIMCompNet\ResidentialBuilding\IfcRoof\10_IfcRoof_23
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_252
IfcDoor,H:\BIMCompNet\School\IfcDoor\11_IfcDoor_59
IfcPlate,H:\BIMCompNet\Museum\IfcPlate\7_IfcPlate_13
IfcPile,H:\BIMCompNet\Metro\IfcPile\6_IfcPile_7
IfcElementComponent,H:\BIMCompNet\OfficeBuilding\IfcBuildingElementPart\8_IfcBuildingElementPart_5
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_6
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_3505
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_310
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_702
IfcDuctSilencer,H:\BIMCompNet\EquipmentRoom\IfcDuctSilencer\0_IfcDuctSilencer_85
IfcStairFlight,H:\BIMCompNet\Villa\IfcStairFlight\13_IfcStairFlight_89
IfcDistributionControlElement,H:\BIMCompNet\PublicBuilding\IfcDistributionControlElement\9_IfcDistributionControlElement_5
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_652
IfcFilter,H:\BIMCompNet\School\IfcFilter\11_IfcFilter_5
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_60
IfcLightFixture,H:\BIMCompNet\EquipmentRoom\IfcLightFixture\0_IfcLightFixture_52
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_2105
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_4971
IfcFlowController,H:\BIMCompNet\FactoryBuilding\IfcFlowController\1_IfcFlowController_33
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_6404
IfcPipeFitting,H:\BIMCompNet\Theater\IfcPipeFitting\12_IfcPipeFitting_894
IfcDoor,H:\BIMCompNet\Villa\IfcDoor\13_IfcDoor_105
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_130
IfcPlate,H:\BIMCompNet\FactoryBuilding\IfcPlate\1_IfcPlate_149
IfcAirTerminal,H:\BIMCompNet\Metro\IfcAirTerminal\6_IfcAirTerminal_93
IfcFlowTreatmentDevice,H:\BIMCompNet\Malls\IfcInterceptor\5_IfcInterceptor_3
IfcValve,H:\BIMCompNet\School\IfcValve\11_IfcValve_5
IfcFlowController,H:\BIMCompNet\PublicBuilding\IfcFlowController\9_IfcFlowController_0
IfcRoof,H:\BIMCompNet\Layout\IfcRoof\4_IfcRoof_200
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_7791
IfcFlowMovingDevice,H:\BIMCompNet\Theater\IfcFlowMovingDevice\12_IfcFlowMovingDevice_29
IfcDistributionControlElement,H:\BIMCompNet\EquipmentRoom\IfcFlowInstrument\0_IfcFlowInstrument_40
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_19700
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_395
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_38
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_20
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_317
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_2640
IfcSanitaryTerminal,H:\BIMCompNet\Malls\IfcSanitaryTerminal\5_IfcSanitaryTerminal_78
IfcStairFlight,H:\BIMCompNet\PublicBuilding\IfcStairFlight\9_IfcStairFlight_98
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_18
IfcPlate,H:\BIMCompNet\Metro\IfcPlate\6_IfcPlate_275
IfcRamp,H:\BIMCompNet\Layout\IfcRamp\4_IfcRamp_105
IfcFlowController,H:\BIMCompNet\Metro\IfcFlowController\6_IfcFlowController_193
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_13768
IfcElementComponent,H:\BIMCompNet\Metro\IfcDiscreteAccessory\6_IfcDiscreteAccessory_344
IfcCurtainWall,H:\BIMCompNet\Hospital\IfcCurtainWall\2_IfcCurtainWall_415
IfcDistributionControlElement,H:\BIMCompNet\Metro\IfcAlarm\6_IfcAlarm_8
IfcEnergyConversionDevice,H:\BIMCompNet\Malls\IfcEnergyConversionDevice\5_IfcEnergyConversionDevice_208
IfcColumn,H:\BIMCompNet\OfficeBuilding\IfcColumn\8_IfcColumn_4031
IfcFlowTreatmentDevice,H:\BIMCompNet\School\IfcFlowTreatmentDevice\11_IfcFlowTreatmentDevice_3
IfcPile,H:\BIMCompNet\Metro\IfcPile\6_IfcPile_2
IfcEnergyConversionDevice,H:\BIMCompNet\OfficeBuilding\IfcCoil\8_IfcCoil_13
IfcLightFixture,H:\BIMCompNet\School\IfcLightFixture\11_IfcLightFixture_36
IfcLightFixture,H:\BIMCompNet\Metro\IfcLightFixture\6_IfcLightFixture_21
IfcFilter,H:\BIMCompNet\Metro\IfcFilter\6_IfcFilter_23
IfcSlab,H:\BIMCompNet\Villa\IfcSlab\13_IfcSlab_336
IfcStairFlight,H:\BIMCompNet\PublicBuilding\IfcStairFlight\9_IfcStairFlight_289
IfcWall,H:\BIMCompNet\School\IfcWall\11_IfcWall_6943
IfcFireSuppressionTerminal,H:\BIMCompNet\Metro\IfcFireSuppressionTerminal\6_IfcFireSuppressionTerminal_55
IfcFilter,H:\BIMCompNet\EquipmentRoom\IfcFilter\0_IfcFilter_33
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_208
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_33
IfcBuildingElementProxy,H:\BIMCompNet\Layout\IfcBuildingElementProxy\4_IfcBuildingElementProxy_6
IfcFlowStorageDevice,H:\BIMCompNet\OfficeBuilding\IfcFlowStorageDevice\8_IfcFlowStorageDevice_27
