category,instance_path
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_503
IfcDamper,H:\BIMCompNet\Metro\IfcDamper\6_IfcDamper_295
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_24
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_11308
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_295
IfcFlowMovingDevice,H:\BIMCompNet\PublicBuilding\IfcPump\9_IfcPump_14
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_3260
IfcElementComponent,H:\BIMCompNet\OfficeBuilding\IfcDiscreteAccessory\8_IfcDiscreteAccessory_22
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_894
IfcWindow,H:\BIMCompNet\Theater\IfcWindow\12_IfcWindow_22
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_240
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_440
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_121
IfcDoor,H:\BIMCompNet\Hotels\IfcDoor\3_IfcDoor_199
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_16012
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_1081
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_1902
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_8733
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_105
IfcFlowMovingDevice,H:\BIMCompNet\PublicBuilding\IfcFlowMovingDevice\9_IfcFlowMovingDevice_14
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_28629
IfcCableCarrierSegment,H:\BIMCompNet\Malls\IfcCableCarrierSegment\5_IfcCableCarrierSegment_299
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_1366
IfcAirTerminal,H:\BIMCompNet\School\IfcAirTerminal\11_IfcAirTerminal_104
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_6904
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_648
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_5890
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_1170
IfcStair,H:\BIMCompNet\FactoryBuilding\IfcStair\1_IfcStair_28
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_11239
IfcDuctFitting,H:\BIMCompNet\School\IfcDuctFitting\11_IfcDuctFitting_1730
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_129
IfcRailing,H:\BIMCompNet\PublicBuilding\IfcRailing\9_IfcRailing_86
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_624
IfcStairFlight,H:\BIMCompNet\Hotels\IfcStairFlight\3_IfcStairFlight_39
IfcColumn,H:\BIMCompNet\Hospital\IfcColumn\2_IfcColumn_2263
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_1073
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_9050
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_407
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_587
IfcAirTerminal,H:\BIMCompNet\Theater\IfcAirTerminal\12_IfcAirTerminal_18
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_701
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_6163
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_66
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_405
IfcBeam,H:\BIMCompNet\FactoryBuilding\IfcBeam\1_IfcBeam_609
IfcValve,H:\BIMCompNet\EquipmentRoom\IfcValve\0_IfcValve_118
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_107
IfcValve,H:\BIMCompNet\FactoryBuilding\IfcValve\1_IfcValve_24
IfcPipeFitting,H:\BIMCompNet\OfficeBuilding\IfcPipeFitting\8_IfcPipeFitting_982
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_9248
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_1170
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_362
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_615
IfcDuctSegment,H:\BIMCompNet\Metro\IfcDuctSegment\6_IfcDuctSegment_11041
IfcDoor,H:\BIMCompNet\ResidentialBuilding\IfcDoor\10_IfcDoor_35
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_378
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_6206
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_53355
IfcAirTerminal,H:\BIMCompNet\OfficeBuilding\IfcAirTerminal\8_IfcAirTerminal_30
IfcWall,H:\BIMCompNet\Hospital\IfcWall\2_IfcWall_6290
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_531
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_2455
IfcPipeSegment,H:\BIMCompNet\OfficeBuilding\IfcPipeSegment\8_IfcPipeSegment_52894
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_169
IfcCurtainWall,H:\BIMCompNet\OfficeBuilding\IfcCurtainWall\8_IfcCurtainWall_418
IfcStair,H:\BIMCompNet\Hospital\IfcStair\2_IfcStair_96
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_807
IfcPipeFitting,H:\BIMCompNet\EquipmentRoom\IfcPipeFitting\0_IfcPipeFitting_289
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_3278
IfcRailing,H:\BIMCompNet\OfficeBuilding\IfcRailing\8_IfcRailing_315
IfcCableCarrierFitting,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierFitting\0_IfcCableCarrierFitting_259
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_62
IfcMember,H:\BIMCompNet\Malls\IfcMember\5_IfcMember_71
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_213
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_4292
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_2642
IfcFooting,H:\BIMCompNet\Layout\IfcFooting\4_IfcFooting_23
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_2896
IfcPipeSegment,H:\BIMCompNet\ResidentialBuilding\IfcPipeSegment\10_IfcPipeSegment_7271
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_1857
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_1303
IfcFooting,H:\BIMCompNet\OfficeBuilding\IfcFooting\8_IfcFooting_96
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_647
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_12807
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_259
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_219
IfcRailing,H:\BIMCompNet\Hospital\IfcRailing\2_IfcRailing_1443
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_22545
IfcCovering,H:\BIMCompNet\Metro\IfcCovering\6_IfcCovering_12085
IfcStairFlight,H:\BIMCompNet\Hotels\IfcStairFlight\3_IfcStairFlight_1
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_45
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_869
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_4017
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_4678
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_204
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_4748
IfcDoor,H:\BIMCompNet\School\IfcDoor\11_IfcDoor_74
IfcDuctSegment,H:\BIMCompNet\Malls\IfcDuctSegment\5_IfcDuctSegment_10547
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_296
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_18228
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_3771
IfcDoor,H:\BIMCompNet\Theater\IfcDoor\12_IfcDoor_54
IfcDuctFitting,H:\BIMCompNet\Hotels\IfcDuctFitting\3_IfcDuctFitting_156
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_408
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_161
IfcSlab,H:\BIMCompNet\Hospital\IfcSlab\2_IfcSlab_1617
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_1726
IfcWindow,H:\BIMCompNet\FactoryBuilding\IfcWindow\1_IfcWindow_62
IfcPipeSegment,H:\BIMCompNet\Theater\IfcPipeSegment\12_IfcPipeSegment_16202
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_3913
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_331
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_947
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_75
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_247
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_19317
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_522
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_44
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_6557
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_27
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_1909
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcMechanicalFastener\0_IfcMechanicalFastener_3
IfcStair,H:\BIMCompNet\Metro\IfcStair\6_IfcStair_121
IfcSlab,H:\BIMCompNet\PublicBuilding\IfcSlab\9_IfcSlab_2040
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_40797
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_103
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_6
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_496
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_8440
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_5706
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_10563
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_3079
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_34937
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_14022
IfcDamper,H:\BIMCompNet\Theater\IfcDamper\12_IfcDamper_77
IfcPipeFitting,H:\BIMCompNet\Metro\IfcPipeFitting\6_IfcPipeFitting_2661
IfcMember,H:\BIMCompNet\PublicBuilding\IfcMember\9_IfcMember_122
IfcCableCarrierSegment,H:\BIMCompNet\Metro\IfcCableCarrierSegment\6_IfcCableCarrierSegment_10898
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_280
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_2040
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_17932
IfcPipeSegment,H:\BIMCompNet\Malls\IfcPipeSegment\5_IfcPipeSegment_8212
IfcDoor,H:\BIMCompNet\Theater\IfcDoor\12_IfcDoor_32
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_247
IfcCableCarrierFitting,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierFitting\8_IfcCableCarrierFitting_1022
IfcWindow,H:\BIMCompNet\Hospital\IfcWindow\2_IfcWindow_206
IfcDuctFitting,H:\BIMCompNet\Hospital\IfcDuctFitting\2_IfcDuctFitting_657
IfcColumn,H:\BIMCompNet\PublicBuilding\IfcColumn\9_IfcColumn_965
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_2629
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_110
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_429
IfcColumn,H:\BIMCompNet\Hotels\IfcColumn\3_IfcColumn_263
IfcStairFlight,H:\BIMCompNet\OfficeBuilding\IfcStairFlight\8_IfcStairFlight_450
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_10393
IfcBeam,H:\BIMCompNet\PublicBuilding\IfcBeam\9_IfcBeam_2948
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_43
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_2043
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_29
IfcDuctFitting,H:\BIMCompNet\Malls\IfcDuctFitting\5_IfcDuctFitting_2278
IfcSlab,H:\BIMCompNet\OfficeBuilding\IfcSlab\8_IfcSlab_5729
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_2212
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_1127
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_2450
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_261
IfcDamper,H:\BIMCompNet\PublicBuilding\IfcDamper\9_IfcDamper_19
IfcRailing,H:\BIMCompNet\School\IfcRailing\11_IfcRailing_251
IfcWall,H:\BIMCompNet\Hotels\IfcWall\3_IfcWall_1259
IfcFlowMovingDevice,H:\BIMCompNet\Theater\IfcFlowMovingDevice\12_IfcFlowMovingDevice_33
IfcStair,H:\BIMCompNet\Malls\IfcStair\5_IfcStair_11
IfcStair,H:\BIMCompNet\School\IfcStair\11_IfcStair_243
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_2167
IfcWindow,H:\BIMCompNet\Malls\IfcWindow\5_IfcWindow_62
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_911
IfcBeam,H:\BIMCompNet\Theater\IfcBeam\12_IfcBeam_3891
IfcWindow,H:\BIMCompNet\Malls\IfcWindow\5_IfcWindow_23
IfcSlab,H:\BIMCompNet\ResidentialBuilding\IfcSlab\10_IfcSlab_872
IfcValve,H:\BIMCompNet\Hospital\IfcValve\2_IfcValve_225
IfcPipeFitting,H:\BIMCompNet\School\IfcPipeFitting\11_IfcPipeFitting_1269
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_5900
IfcWindow,H:\BIMCompNet\Villa\IfcWindow\13_IfcWindow_60
IfcAirTerminal,H:\BIMCompNet\Hospital\IfcAirTerminal\2_IfcAirTerminal_94
IfcDoor,H:\BIMCompNet\Hotels\IfcDoor\3_IfcDoor_44
IfcFlowMovingDevice,H:\BIMCompNet\EquipmentRoom\IfcFlowMovingDevice\0_IfcFlowMovingDevice_29
IfcBeam,H:\BIMCompNet\Theater\IfcBeam\12_IfcBeam_520
IfcSlab,H:\BIMCompNet\FactoryBuilding\IfcSlab\1_IfcSlab_452
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_206
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_19
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_1415
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_79
IfcDuctFitting,H:\BIMCompNet\PublicBuilding\IfcDuctFitting\9_IfcDuctFitting_3958
IfcWall,H:\BIMCompNet\FactoryBuilding\IfcWall\1_IfcWall_1354
IfcDuctFitting,H:\BIMCompNet\OfficeBuilding\IfcDuctFitting\8_IfcDuctFitting_524
IfcCurtainWall,H:\BIMCompNet\Hotels\IfcCurtainWall\3_IfcCurtainWall_491
IfcStairFlight,H:\BIMCompNet\Hospital\IfcStairFlight\2_IfcStairFlight_33
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_594
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_169
IfcCableCarrierSegment,H:\BIMCompNet\Hospital\IfcCableCarrierSegment\2_IfcCableCarrierSegment_999
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_5610
IfcDamper,H:\BIMCompNet\Hospital\IfcDamper\2_IfcDamper_246
IfcRailing,H:\BIMCompNet\Hotels\IfcRailing\3_IfcRailing_178
IfcDoor,H:\BIMCompNet\Hotels\IfcDoor\3_IfcDoor_8
IfcWall,H:\BIMCompNet\Hotels\IfcWall\3_IfcWall_4883
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_67
IfcCableCarrierFitting,H:\BIMCompNet\Hospital\IfcCableCarrierFitting\2_IfcCableCarrierFitting_291
IfcWindow,H:\BIMCompNet\Malls\IfcWindow\5_IfcWindow_53
IfcFooting,H:\BIMCompNet\PublicBuilding\IfcFooting\9_IfcFooting_185
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_902
IfcValve,H:\BIMCompNet\FactoryBuilding\IfcValve\1_IfcValve_1
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_5097
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_27989
IfcCovering,H:\BIMCompNet\Hospital\IfcCovering\2_IfcCovering_2222
IfcRailing,H:\BIMCompNet\Villa\IfcRailing\13_IfcRailing_44
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_814
IfcCableCarrierSegment,H:\BIMCompNet\PublicBuilding\IfcCableCarrierSegment\9_IfcCableCarrierSegment_5491
IfcDuctSegment,H:\BIMCompNet\Hospital\IfcDuctSegment\2_IfcDuctSegment_9162
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_5841
IfcDuctSegment,H:\BIMCompNet\Hotels\IfcDuctSegment\3_IfcDuctSegment_2787
IfcColumn,H:\BIMCompNet\Theater\IfcColumn\12_IfcColumn_5149
IfcBeam,H:\BIMCompNet\OfficeBuilding\IfcBeam\8_IfcBeam_3039
IfcWall,H:\BIMCompNet\PublicBuilding\IfcWall\9_IfcWall_6866
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_154
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_782
IfcFlowMovingDevice,H:\BIMCompNet\Metro\IfcFlowMovingDevice\6_IfcFlowMovingDevice_84
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_197
IfcStairFlight,H:\BIMCompNet\School\IfcStairFlight\11_IfcStairFlight_236
IfcDoor,H:\BIMCompNet\PublicBuilding\IfcDoor\9_IfcDoor_334
IfcBeam,H:\BIMCompNet\Theater\IfcBeam\12_IfcBeam_5234
IfcBeam,H:\BIMCompNet\School\IfcBeam\11_IfcBeam_9730
IfcWindow,H:\BIMCompNet\Malls\IfcWindow\5_IfcWindow_41
IfcMember,H:\BIMCompNet\Hotels\IfcMember\3_IfcMember_119
IfcBeam,H:\BIMCompNet\Hotels\IfcBeam\3_IfcBeam_1986
IfcCableCarrierFitting,H:\BIMCompNet\Hotels\IfcCableCarrierFitting\3_IfcCableCarrierFitting_556
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_3625
IfcColumn,H:\BIMCompNet\School\IfcColumn\11_IfcColumn_1122
IfcDoor,H:\BIMCompNet\Metro\IfcDoor\6_IfcDoor_271
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_6690
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_131
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_653
IfcFlowMovingDevice,H:\BIMCompNet\Malls\IfcFlowMovingDevice\5_IfcFlowMovingDevice_12
IfcWindow,H:\BIMCompNet\OfficeBuilding\IfcWindow\8_IfcWindow_202
IfcColumn,H:\BIMCompNet\Metro\IfcColumn\6_IfcColumn_425
IfcBeam,H:\BIMCompNet\Hotels\IfcBeam\3_IfcBeam_743
IfcWall,H:\BIMCompNet\Hotels\IfcWall\3_IfcWall_9016
IfcCableCarrierSegment,H:\BIMCompNet\Theater\IfcCableCarrierSegment\12_IfcCableCarrierSegment_208
IfcColumn,H:\BIMCompNet\Metro\IfcColumn\6_IfcColumn_1465
IfcPipeFitting,H:\BIMCompNet\ResidentialBuilding\IfcPipeFitting\10_IfcPipeFitting_825
IfcCableCarrierFitting,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierFitting\8_IfcCableCarrierFitting_140
IfcCovering,H:\BIMCompNet\Hotels\IfcCovering\3_IfcCovering_3794
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_38
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_234
IfcCovering,H:\BIMCompNet\EquipmentRoom\IfcCovering\0_IfcCovering_4253
IfcBeam,H:\BIMCompNet\Hospital\IfcBeam\2_IfcBeam_14869
IfcCableCarrierFitting,H:\BIMCompNet\OfficeBuilding\IfcCableCarrierFitting\8_IfcCableCarrierFitting_418
IfcRailing,H:\BIMCompNet\Layout\IfcRailing\4_IfcRailing_180
IfcStair,H:\BIMCompNet\Metro\IfcStair\6_IfcStair_102
IfcValve,H:\BIMCompNet\Metro\IfcValve\6_IfcValve_265
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_633
IfcDoor,H:\BIMCompNet\Malls\IfcDoor\5_IfcDoor_48
IfcFooting,H:\BIMCompNet\Theater\IfcFooting\12_IfcFooting_216
IfcDamper,H:\BIMCompNet\OfficeBuilding\IfcDamper\8_IfcDamper_274
IfcCurtainWall,H:\BIMCompNet\School\IfcCurtainWall\11_IfcCurtainWall_227
IfcWindow,H:\BIMCompNet\School\IfcWindow\11_IfcWindow_168
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_213
IfcCableCarrierFitting,H:\BIMCompNet\School\IfcCableCarrierFitting\11_IfcCableCarrierFitting_281
IfcCableCarrierFitting,H:\BIMCompNet\Metro\IfcCableCarrierFitting\6_IfcCableCarrierFitting_1591
IfcDoor,H:\BIMCompNet\Hospital\IfcDoor\2_IfcDoor_135
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_5232
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_98
IfcElementComponent,H:\BIMCompNet\EquipmentRoom\IfcDiscreteAccessory\0_IfcDiscreteAccessory_300
IfcCableCarrierSegment,H:\BIMCompNet\EquipmentRoom\IfcCableCarrierSegment\0_IfcCableCarrierSegment_8186
IfcCableCarrierFitting,H:\BIMCompNet\PublicBuilding\IfcCableCarrierFitting\9_IfcCableCarrierFitting_541
IfcCurtainWall,H:\BIMCompNet\Malls\IfcCurtainWall\5_IfcCurtainWall_670
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_2504
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_875
IfcFooting,H:\BIMCompNet\School\IfcFooting\11_IfcFooting_27
IfcValve,H:\BIMCompNet\Malls\IfcValve\5_IfcValve_44
IfcRailing,H:\BIMCompNet\EquipmentRoom\IfcRailing\0_IfcRailing_4
IfcStair,H:\BIMCompNet\OfficeBuilding\IfcStair\8_IfcStair_425
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_967
IfcWall,H:\BIMCompNet\OfficeBuilding\IfcWall\8_IfcWall_3183
IfcDuctSegment,H:\BIMCompNet\School\IfcDuctSegment\11_IfcDuctSegment_7758
IfcDuctFitting,H:\BIMCompNet\Hotels\IfcDuctFitting\3_IfcDuctFitting_373
IfcSlab,H:\BIMCompNet\Malls\IfcSlab\5_IfcSlab_3680
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_259
IfcFooting,H:\BIMCompNet\OfficeBuilding\IfcFooting\8_IfcFooting_64
IfcPipeFitting,H:\BIMCompNet\Hospital\IfcPipeFitting\2_IfcPipeFitting_2271
IfcDuctFitting,H:\BIMCompNet\Metro\IfcDuctFitting\6_IfcDuctFitting_1638
IfcPipeSegment,H:\BIMCompNet\EquipmentRoom\IfcPipeSegment\0_IfcPipeSegment_58131
IfcValve,H:\BIMCompNet\OfficeBuilding\IfcValve\8_IfcValve_173
IfcValve,H:\BIMCompNet\PublicBuilding\IfcValve\9_IfcValve_62
IfcDuctSegment,H:\BIMCompNet\EquipmentRoom\IfcDuctSegment\0_IfcDuctSegment_1150
IfcValve,H:\BIMCompNet\ResidentialBuilding\IfcValve\10_IfcValve_9
IfcDoor,H:\BIMCompNet\OfficeBuilding\IfcDoor\8_IfcDoor_214
IfcDamper,H:\BIMCompNet\EquipmentRoom\IfcDamper\0_IfcDamper_210
IfcStairFlight,H:\BIMCompNet\Malls\IfcStairFlight\5_IfcStairFlight_317
IfcMember,H:\BIMCompNet\OfficeBuilding\IfcMember\8_IfcMember_147
IfcWall,H:\BIMCompNet\Malls\IfcWallStandardCase\5_IfcWallStandardCase_6150
IfcColumn,H:\BIMCompNet\Malls\IfcColumn\5_IfcColumn_940
